id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
584,3.942797917349369,-0.7193223573148446,-0.6705880893400912,0.1835716817285093,3.982790829146678,0.41976030052992364,-1.7899822172186122,-3.8588677362065305,-0.2957137347907962,-0.1891627991038385,-6.991924663871568,0.36466262698102436,-1.2576844615873048,0.2328529795517742,8.205707168022801,0.6354389929726592,1.3526645197312206,-3.2464085750075564,-1.6916027866333807,0.23760516807861556,0
402,-7.852131239750661,-0.2584541715870259,-2.151814789925235,-5.2540290489404615,-1.375667915226928,-4.678834835791621,0.4833027350003073,-0.11082338599336272,0.6255034328668321,-0.6939990367595207,2.5113283139907026,-0.6700402725647422,-1.2050899488800637,-4.568002576694055,-1.0020747727735144,3.1061854104278033,4.557610106909368,1.4732466823640054,-2.1494537467348658,0.007657662765189226,1
818,6.94864452539896,-2.222331873628481,-0.5008161935854446,-1.286594837482474,2.207944841955864,1.0852374456745428,1.9055472583569697,-1.73986667694006,-0.2593111546340405,-0.8112626920285985,-3.7974510988444172,1.4677338069977224,-0.3627132368625836,1.8887565433356543,6.860743318410947,1.2003769537099822,2.0335768905983818,-3.64029700036297,2.115684170471937,-0.5361926457426797,0
491,6.586795955403659,-2.025216929775011,-0.5221585522971769,-3.2234063008853218,1.2590908948304027,1.269232765275682,0.5120933731939696,-2.1779700017262806,-0.38390930787055316,0.9568565970935443,-0.6316050522227818,-0.23077307168842937,-1.4120746478442852,1.976095320783711,4.942894215567776,0.23567167801300215,1.5580285314445215,-0.9202760978651212,2.8296611669042875,-0.19863262636244666,0
1364,1.4033297426238975,-1.5645649566347968,-0.23343234705635227,5.7744809486778275,2.720531089258902,-1.9628308974102577,0.05806098791209053,4.405248830645942,0.43235501926034786,0.16384280472048482,3.952163102224749,1.0602313874610012,-0.24571980225580262,1.5846047325729917,-6.0439937999792805,-1.151636091027369,-1.3142335803652192,2.326347761289633,-0.400784773656371,-0.007190219904026541,0
60,-2.466997870112132,2.3714510642553996,0.5204867263323675,-2.8145883588489347,-2.6917861206955473,2.3559913528779246,1.0051173444612231,0.8243670442688507,-1.9271375181226877,1.0338675490986793,0.537627078711781,0.6471263001112961,0.11000829231405393,0.34224799726572597,0.5460086189961966,-0.2924649122314642,0.6621823662712929,0.03330183971465983,2.1415090292118126,-0.7315361891236162,1
578,-6.63031049925962,4.290975458129709,0.19487758626407647,-2.0418975668393258,-2.4089144129587083,0.781461020419914,1.3581741466094899,-0.4566820761113364,-0.17863568821022482,-0.033812753112964604,-3.206146705608641,-0.21968239662703457,0.7514250585366856,0.2844319651017517,1.6950322119233903,-0.613477599261419,1.3616602842879,-1.1272305734012504,-1.9844066585249647,-0.24681551239941912,1
1745,4.785984260739679,-2.3035678646951427,0.10472982818024763,0.7812328182225794,1.5191072694637469,-1.301215779529831,-0.952779273111743,-0.34158094396302185,1.4923273795594032,0.018337805883243314,-0.2574566956806684,0.29163653719015953,0.9629611461333,0.8102719439149282,0.35512144310584515,1.2085169476277895,-0.205241484729497,-0.6284260198724694,0.7447270248530964,-0.7156177365355855,0
1439,1.4640761121427481,-0.7805820200420028,0.3077739757291822,2.01336065220386,2.3607024527298632,-0.7172457296253723,-0.7499398923777506,-1.2380789620851838,-1.5388820198522517,-0.9979473201720525,0.03979086034121578,0.14774923189139075,1.2730125032910529,-2.476830246063913,-1.096096934495044,0.6813339880928597,-2.416533486913205,2.0988891154635323,-0.8820274712339295,-1.464692720827953,0
477,-1.9428499201844438,0.2931788564164427,-0.7412794173566432,-1.3988291608177075,-0.05861485385970944,-0.4469080729970755,-1.6724862683824744,1.9414012524367537,-2.013193027082286,-1.003867217589403,1.8870036273151765,-0.1653245218334539,0.018104145576921023,-0.35021858311505716,-0.5226838901164649,0.5887708518347855,2.0052171701094625,0.8146361622357157,1.0362212327521965,1.1190646643433777,1
1038,6.944044380880271,-2.60250535545334,-1.473546220838392,-2.7976564654224227,1.9073452458212126,1.5654616400949348,0.6435255219556035,-1.8275722947372386,-0.6291162915610499,0.7717794982943202,-1.781134362470784,-1.7324703296365305,-0.09675227257328221,2.536329206269804,6.911265031704752,0.06570425948838832,2.8975684734841254,-2.6690649503931043,2.7010782836496037,-0.6722173197732694,0
215,3.7019611006154465,0.09760664531070029,-0.44389276913497067,-4.718918117265241,-0.04682268008217294,-0.5574607467361312,-0.6002514431378698,-0.8703210282154756,2.144808850262435,0.47393662245082147,1.364310501898336,2.1648415075700673,-1.168112031665671,2.380812009253649,1.1819485400773795,0.9387155069508799,1.4998136123349703,1.869851897876329,2.7965863287168276,-1.8915283312235691,0
1032,-2.1486480956319545,-1.0150649232348035,-1.3119497264742348,3.8664040284497267,1.4346152348893357,-3.030395025046265,-0.5695283503967594,1.2951933375018096,-1.317228829410069,2.5447860171427235,4.159554595589507,1.5337443406060407,1.0136617030024226,-0.17453248574707458,-6.503474888572772,-1.9957781515754738,-1.7127109543475423,3.678845396260908,-3.395670900419099,0.4631322209693843,1
1260,-1.040226085498071,-1.7662249180116474,-0.15653430549704422,6.691075148687544,-1.035397377708398,-2.853110242053475,-0.7814138970179102,1.701223337331522,-1.362957851679729,-0.8322575714491243,3.357765297512925,-2.530763725101647,-0.2920272262642996,-0.15260172137437422,-9.105496327869405,-1.4699706017141934,-4.551944759786886,1.2784712153936637,-3.413793231124957,-0.20019577174550693,1
810,-3.1856830772617326,0.5184578161404416,0.49500154038506383,2.588446166656894,1.1605156653588409,-2.7761537743921494,0.8393074134880388,2.8694220969338087,-1.592896023491568,0.6486785075675404,3.5884329461570794,0.09262195654440097,-0.5375449156059958,0.13422879929028753,-5.833284669989189,-0.7621287416009355,-0.40935550494808126,3.5150392443496736,-1.8946832332806893,-1.1035503309805343,1
1976,6.502408084987727,-2.1270141382995718,-0.7054382560326399,-0.8932742890867512,-0.28096930286635524,-1.4648314980487882,3.3813795793271875,-2.541533530892077,-0.37812374862479503,0.03370624500240728,-1.5172801977601653,-1.3092257309096462,0.45681416415243303,0.22884586866420453,0.4023221409799524,2.7672631777416923,-1.9025994586272592,-0.9707508610862676,1.385815140930087,1.0511599022711635,0
734,-2.7089399647654226,3.9058925217460385,0.8888866107349608,3.003903559927937,-0.05673959242215598,1.049497669001448,-0.07564960096971216,1.057226164916949,-0.24748718219677282,1.8467304844404147,-4.3247533377882705,1.9701755760465918,-1.3063757016570725,2.1974429077799615,0.17847373085565102,-1.1996180581559792,-1.1651397952728582,-1.3332027901684678,-1.8979676852473282,0.6333684111160744,1
703,2.052247953772737,-1.2963278755629706,0.1892752142897434,1.683693170974943,3.767394856601695,0.24708769977622624,0.6794251648718029,-0.049643046349866604,0.06462211095403998,-0.5655891900492043,-2.469661066948797,-1.3340652187469577,0.28828823761908323,1.1654531292162718,4.422758987990051,-0.8765764142896684,2.2619388379261305,-1.8815828326384128,-0.9917665212974127,-0.5824575900217107,0
1947,4.804692108606893,-2.299203452402805,0.5442112291026963,1.5109506335609135,3.641747475068684,0.47406550416989707,-0.6943103769055179,0.5288068242190354,0.20740217982248593,-0.521565750216128,-1.9042080965944648,0.640528091330294,1.6348162528952446,-0.3930323851804336,3.8645159538549994,1.5219088018233622,1.1698356744402596,-1.864237967095742,1.669440066619875,-1.3612733006316424,0
1048,0.20872750976978363,-0.3122366705949413,0.6339790680887549,-0.4267305108480767,3.2827699273754622,-1.1743849015828813,1.581992151813368,-0.9977635444501057,0.437658260115639,1.8451165502324822,-1.3632252330602979,0.3274321875956427,-0.7315362066229312,0.8312428112797718,3.14356351666509,-0.7160765585735316,2.468242666230847,0.37636816769782944,-1.858787103985783,0.7937871811194738,0
140,-8.618076539555961,1.2997105388554613,-1.021600533021185,-0.5357567740039062,-0.9946806952079786,-4.549559330951251,-0.37813952376788745,0.4225392831345053,-0.9012964058801789,-0.4397616167961011,-1.2381887474983666,-0.415493183859777,-0.45938050737156916,-2.570786480789021,-1.654423788626385,1.7145900916862913,2.6700378012349875,-0.615152332217586,-4.896675009505732,0.011487587487931657,1
1330,-2.65139148186057,-1.1553812362080285,0.5458616176300641,3.784040360611414,1.903404720927779,-3.3604170186083957,0.47827959877458837,2.888007526918002,0.995808419066072,-0.6422434758072416,6.420521437050821,-0.672320377868186,-0.3470418409116887,-1.1243829597009003,-8.208623515686716,-1.3712052560293273,-1.5228945481027636,5.349420218786305,-2.254133320803771,-0.742009780972356,1
175,4.953738309959783,-1.6536698946804158,-1.3843933856291464,-4.82915839992873,0.1216308305343643,0.21575927163819136,-0.3327593727151333,-2.5083696549167582,1.4865067076467875,0.9788633851637756,-1.0550664571851538,0.9255187392739841,0.4170217809065739,-0.587237915310425,4.548807953179886,2.809325260503486,1.581369074857332,-0.9265227627027686,3.1725556562997155,-1.10132188715723,0
1173,3.4649858547994516,-0.8728879797646076,2.547179538505808,0.8395117167913995,-0.06625804110966405,-5.448393442249018,-1.647998407186215,-0.18328954036994716,-0.0421073958397195,0.7629173720325721,1.0919551294571674,1.6302781680119864,-1.1541693425651698,1.6871418604721127,-5.9230509204732344,2.5747494604758208,-2.3268946985215475,2.275250240153418,-0.9978166831666662,1.3130920498676872,0
1375,2.6448504949620717,-0.07300987842371454,-2.056205645264633,-4.212547205014009,0.022418814438621704,0.13453985099495452,-1.8114320773093515,-1.2862828468985246,-1.5086288725636157,-0.5980724635634497,-2.658872510511538,-0.41786853572519367,-1.8329497671006212,3.0431602516386165,5.653230879092425,0.6466566857824854,3.8016642272741206,-2.5750435345107636,1.358652717024576,-0.3538077311477338,0
1341,4.788614197387792,-0.7572230821368382,1.1748140042022381,-3.2341476348879827,1.397093527602185,-2.6605187544829283,-0.5779312352273855,-2.4581166094876217,-1.4714001895404902,-1.0871658818296412,-0.29306344880763635,0.6455131269573624,0.705149197424597,1.2460819202864708,0.8274505881454791,2.0900903192086586,0.3098020061539022,1.9472582946496253,0.7667981777523574,-1.129843980661523,0
1888,-5.168222543181759,0.005134774199542003,-0.1594305572584451,-1.5775388593691475,-3.8542934379655196,-1.153278043519701,0.20037250881476132,2.6829293361145092,-0.8577090491388419,0.6132909469978739,3.370198266297502,-0.3617389128311835,-0.017683140191789945,-1.3465211457773967,-3.618717673928482,0.9640393608406493,1.5850296316153367,-0.4813667676576564,0.48686954586709597,-1.152122300856497,1
173,2.604116489419723,3.12577778982397,-0.18512223145898674,-1.2086304468525069,-2.025542022680604,-3.5558702931358703,-0.8629049171910403,-1.61746426490823,1.4446563025341541,-0.2429572944059196,-3.5528263996765386,0.6602682269677509,0.3881248720218306,3.724534632280058,-3.052754180703416,2.692059194192394,-2.7559035922330826,0.7856713550862262,-0.6394749818475751,0.11465901118537852,0
1135,5.930469125317729,-4.046061350543614,0.2849597398215101,-1.9938141457815726,2.309501678341001,-0.7027718182251349,1.1528429764462822,-1.5962113699669764,0.47282764383999476,-0.6465344627846973,2.027042416664448,-0.44135960575682737,0.6472875880842702,-0.8380906922262794,2.212384357634164,1.2334105661261279,1.1364866813118746,0.6810295355725979,2.0990702357828575,-0.48549117309700135,0
599,6.057691634930537,-1.584664779618992,-1.4021656108376435,-2.1075627584616075,-1.9915638084409228,-3.4467442158649133,-0.5840778706539363,-1.68772226569044,-0.5426523906835798,-0.8192250525950654,3.0175733428540625,-0.8618184662105726,2.1482898919511797,3.3738087677405533,-4.970637508916319,1.0535799521958242,-2.4088419324982846,2.5377005541692244,1.1135253069458355,-0.028294165326547424,0
1750,1.0755259021966914,0.9609736985108273,-1.0351515425146436,3.039240178842182,0.4204979347595359,3.1192768596190144,-1.1315066880351223,2.3422145660741,1.22473058141513,0.6134273052626306,-2.985221154470911,-1.6472821381536167,-2.9939077739943354,1.7189336537611335,2.4343052435093804,-0.7050557243382909,-0.0283852992214908,-3.4025733656068486,1.4962790409282412,0.5583037681410778,1
871,2.4574061450607005,0.514608047930422,-0.3624914267815199,-2.48096879205772,-2.8015781272897735,0.030330890025268113,-0.8246482778505954,-0.7287250115519253,-1.4322611552312137,1.7231774570813612,0.5506258336212922,-0.5057293383829652,0.5532634252012787,2.099069297981603,-1.2391965982819926,0.6660362920254981,-1.0449790199140483,0.11369101532231107,1.9870811342287933,0.1136827732297557,0
358,0.33342355737216867,-0.17742294491697086,-0.860141473900624,2.0475029325396155,-0.4575968759961082,0.13079016267172539,-0.7892667277146216,0.13035522230179308,1.4458524216807396,0.7433968331490837,-2.6960797467621687,-0.01898260191950097,0.6228585221517209,-1.0086223156135117,0.46036228421793435,1.3975646437861806,-1.0909397906608733,-2.5894945620405565,-0.28720833327883566,1.7224962801661003,1
1741,-1.696868856230333,-1.7651764160094943,0.5206892549600692,2.7995807361911345,-0.6052250010339444,-4.615878949323385,-1.0901357753869534,2.5833391251860895,-0.5258108411164967,-0.6268027291420103,3.2411873123192927,1.8674520603242664,0.3893401044742117,-1.2078477421215668,-6.983981395287853,1.8166882408018927,-0.9141702366305475,1.1222291542592644,-1.6805221081146824,1.7896647134111534,1
685,4.03440623151368,-1.3620122050100472,0.6064869055821956,-2.872054363917753,-1.0937797833412568,1.3440806106552123,-0.6485355024042687,-1.291455749049024,-0.03444438892028982,-0.5854756985656424,0.8447676151737663,0.9942825946256293,-1.354758628401744,-0.04821356786420283,1.6481729108466692,1.040792270381338,-0.15612280667742118,-0.3199527767730579,3.187390320451556,2.1540666782442686,0
1824,0.00945836686797392,0.15845683496133645,1.3157046702060489,3.514813039174525,0.4870678315431094,-0.02946592221845274,0.03604621034225015,0.17788925261783406,-0.8549648999284019,0.13046604871836995,-0.5072532576348617,0.25442319634210925,0.05186441103237703,-1.0606296286178205,-2.403806287273977,-0.1499850944281349,-2.9250886727010235,0.4509232715646774,-1.14107221506445,-0.9268597874678672,1
1886,1.6111959829609135,0.8738299520583133,0.506914533802686,-3.135256887510295,-2.6297445839347136,0.2727978635493332,0.19085462576655246,-1.4114221640844544,-0.5038347183878088,1.2288700498082028,-1.1125664186137025,-0.6413316230872068,0.2780610237095624,0.18952400040396633,0.5014183265032258,2.015945331834194,-0.776014251019701,-0.6044668734328786,2.02277050930973,1.0304063167167246,0
138,1.2284180112474394,-0.39479905562162376,1.0632388345999189,-0.12275611228427526,0.8368038846515864,0.9090734507853164,-0.4091045819369358,1.5921408270509683,-0.3818732689796372,-0.6700144454503772,-1.2532220194192079,-0.4324358719390246,-0.22789862167780095,-1.082096954634058,2.3722680618020524,2.160108387028828,1.3045985667683984,-1.7784238395790966,2.4114876956225757,0.32184378933829766,0
1883,-0.564727226907057,1.041340916923382,0.5890866833940317,-3.0175858273530536,-0.44118758990738494,-0.48207559581795006,-0.06088420661115259,1.2718980568759397,-0.21217701847471657,1.1923189134981431,1.282169862573852,0.952945348047118,-0.754584104083422,1.3049534555487536,0.18880745124832535,0.7208516950725836,2.2168666216293706,1.0507360324142727,1.725085412312041,0.37091156273571607,0
104,-6.816431351672114,3.4656350394799613,-0.359766252800485,-0.6321778981178015,0.3675735272942049,4.715530213130587,0.935755439110445,2.538728510705072,0.10056512074462925,0.11138370435793295,1.3060251855365952,0.7481825100698004,0.03761237295599972,-2.5609237428187526,1.8863691774216258,-2.151211957601765,1.4935594232508884,1.7012094928598953,1.3793133420495183,-0.8920026771809599,1
694,-7.781209626430509,0.5943059605195149,2.739024031275078,-2.6650855168543854,-3.3029464377962765,-2.801390602891399,-1.245284493045307,3.769224086622689,1.4508152845045112,-1.3227581795717187,5.013884405521364,-1.2937297362252804,-0.21208868411598827,-1.3952074253226576,-4.782549823993175,1.0368911159640382,3.346539379493883,1.2573476119835814,-0.23633651655532084,0.20368583028505072,1
777,2.2191705540238953,0.3696215107067804,0.52091919755527,-1.1304032263159443,-1.4014697385360488,-3.175266216946446,0.6416019412013698,-0.5318266589781317,0.5158394599482095,0.8291195930981083,0.4486968300187372,2.2285106640378554,0.019201214926769336,1.8337540750260728,-3.6410740704406703,1.892541468938207,-1.495927351825447,1.4534492269438886,0.1000665911573877,-1.137732548801542,0
1772,-4.763494791852923,0.8371796390856705,0.23149298234227872,-6.042371703106296,-1.589922939551896,0.0997593468308156,1.7049218198846172,0.8896439394057754,0.8944147542239541,-0.4078935782407706,2.6047123407980606,0.06593987234314741,-0.09679650419866553,-1.8198397185441557,1.8643092624509499,1.0826635074701652,4.574043842820717,0.9383271081117606,1.779807514664058,0.7470164995431929,1
1090,7.138203318411611,-1.9730098581212965,1.1101502049250835,0.8234901226286891,4.067315503190857,0.6460341479626454,-0.5283885260288124,-2.2585018414587474,-0.19180265743959757,0.35919278448001685,-1.3086872267007141,1.6545274229498357,-0.22035278333867872,1.94022119912491,3.481797026773175,-0.9691829799558362,-0.5086099345712174,0.5105115310443362,0.5573933021886612,-0.2428312870401462,0
1717,-2.1069127078963037,3.3523544225125725,1.3620668440553307,-4.758609733162882,-2.842724085107534,0.6690890538205323,1.2003783380609736,-1.8144039162632981,0.21280175602735682,-0.3921404581243153,-1.6413586810401428,-0.8773589523988886,-0.6713490061722328,1.1187805396798394,1.4986532181769456,0.4006392650129348,0.5830007605040974,0.4304252853228623,0.5866642718195478,-0.8177105570277468,0
1370,-4.354850617649186,1.322935822335206,0.7084231175159456,2.6423516861571064,-2.1121921872107468,-2.3000227162423914,-1.0619252587684773,5.079367525059707,0.27226942158488787,0.9796612898001915,1.4894896389489567,-0.18953724219264123,0.23558016604489726,-0.9480954135505173,-6.170754752939354,2.4861821912716118,-0.4853143184577353,-0.22712528381811992,0.2769921785355375,0.16018579170823816,0
1390,0.30593816117291445,2.318132201033858,0.5472170755488535,-2.8264723998211534,-1.4293058761707815,-0.27705313230823975,-0.4161062454402051,0.08100843971885574,-0.4681896120792473,-0.6198139469902104,-0.12303751737759984,-1.660347275712465,1.0173545216874078,2.3079345329447603,-0.5545777527703826,0.6060440542802688,0.2063228765616184,1.2493517596737767,1.4179255872707641,-0.028669790571495154,0
351,2.7030829955186633,0.5754662220805007,-0.9126746569740078,-1.798573392133386,-0.6790301925279429,1.3466060300789666,0.03221833139810503,0.408761174925548,1.0858585198589592,-1.5510547120598146,-0.9698510726349175,0.5551608476427514,-1.0998584483778429,1.312745205033575,1.830015274818235,1.1989492326692168,0.4111556569297353,-0.9669189953615266,2.9846918142210987,-1.6134089578711797,0
1787,7.735872482914862,-1.9241335141945728,-0.2635640890398266,-1.639145119363742,-1.11489845051124,-0.32036713055322447,-1.0012666736642681,-1.1897458973179338,0.04243883281415989,1.4809574330794657,-0.5090706720362864,-1.3017705192262194,0.16231366600402677,1.5385038962056128,0.27902574092660737,2.7439988940009283,-1.5742269390941384,-1.1575407946350125,3.647165655390102,-0.3070812075120209,0
1366,-3.631684262005537,2.8844529671756223,0.2176102208559508,-4.909230849119538,-3.8854475120138545,-0.12686688797058354,-0.9701134701473797,1.2117214847043378,-1.4025302281175536,0.46233442372997563,-1.4754363452652235,0.2874200236953322,-0.20129239049088404,1.966156991299673,1.608584743497439,1.5529497349084185,3.4484946514734007,-2.1821088026439552,1.4795551989693634,0.5130133506332842,0
88,2.87724490806163,-1.676565748713139,0.8336484538022316,0.8883313064735417,-0.2786598710910668,-3.2334566656026844,-1.6319919703658143,0.9499395568979669,0.3301309182675865,-1.1577282599671408,3.0144303688527976,-1.6261974500956746,-1.329791588532056,1.0196719049188347,-5.19101727392787,1.296249436034648,-1.5729645279438125,1.9405373350005801,0.3816263146382052,-0.05466309089795393,0
294,-2.372036287335749,1.3623731644118529,-0.7413885154844,3.7575446294423527,2.712355035319709,-0.3071297466303041,-0.9267350580828552,1.2631739392764392,1.5043014693530408,-1.1056500718480229,-2.9637921271446976,1.1205180013063423,-0.31990386896582684,-0.5273791506187975,0.772011451497528,-0.25347763923791045,0.0940850333166181,-0.6762463810755457,-2.4042917547855693,0.6902675284837353,1
1459,4.795672288294826,-4.006673174801873,0.48864938654220147,-3.2575340607688243,-1.3804412534494592,-0.6452899777877944,-0.5049850294748622,-2.1451202410253423,-1.0054442168168691,0.007530475743061999,2.208397042512083,2.5880984459493512,0.05779138684893917,-1.9434157949259574,0.6669232128289028,2.4190722476265503,0.011295862837214399,-0.6377650601987552,2.6686021415462733,-0.4552231095254244,0
1867,5.954314499900132,0.3706377890990675,0.34572448583465143,-3.0005124109969064,-2.159649229868636,-1.0311851185441447,0.7825478826289901,-1.885598765804188,-1.414921185182156,-0.6548699435146476,-1.3537784792858507,-1.1291955621870147,-0.7634568558216014,3.8906547243133645,-0.21960588686301147,1.704113965756882,-1.308535536136619,-0.3555396285916026,2.2591668245741436,-1.4164552551139826,0
1513,8.268381235075955,-2.4242217073814913,1.5559798731228935,-3.4690002031839513,1.441015141323614,0.9283878651847741,-0.7112430105947853,-3.149078281262787,0.24828446898066409,-0.41702112434775745,-3.8207708316937063,0.837090129827661,0.9575162624512442,2.5081339132535687,7.733662744571037,1.4844332029208842,2.322403600914203,-3.5721169248026126,2.6666710502753164,1.6157110312813867,0
5,-3.1886600831523526,2.756947919631816,0.7674120332025199,-0.022188556679754865,1.0157101566924869,0.9631918207508605,0.428873904562029,0.04436779733388552,1.2704355302957624,-0.463810041912604,-4.799133852385439,0.5318334566527507,-0.20193134239398638,0.07921548587804628,4.270464758914006,0.1802955946049175,1.9276360244101676,-2.1245952235436887,-1.3315188319744402,0.522207978137132,1
1793,1.5393724154615631,0.24222206133993507,-1.4455136183447064,-2.0201107030996184,-2.2700668375842437,-0.6948544678814397,-0.48718452208235796,-1.4891691947809007,-0.8731290851072967,-1.4210788230155276,1.2566988743160437,-1.0911146485256737,2.1991089449501215,1.5388650492077849,-2.11420407564863,-0.10265453810989533,-1.4377322812304936,1.2286874279357582,0.46984563409428215,0.5157762737305697,0
1842,-7.124804479057974,2.413137326729249,-0.18671066448166257,-1.5968378891511283,-1.6898148456501394,-0.372837880470101,-0.12350386032862361,0.798749558247465,-0.10412761989598546,-0.826347104858452,-2.2257452899129695,-0.29824899915350717,-1.9899069997826677,-1.1086167389673223,1.7534616105947243,0.44382928432893465,3.0298653450400015,-2.0557211700360853,-1.9817258749377515,-0.42577397086686597,1
291,7.885283638680227,-4.424836245448391,-0.4530046339714845,-0.6860425502492322,1.6997600681614995,-2.310122164434776,-1.7102835382962844,-0.6241698499906702,0.4764950955411192,0.35250476637083544,1.3383528607358963,-0.530350812014786,-0.23792798634038423,-0.051849095493381014,0.1360032506399776,3.0838205120679887,0.03206852081664735,-0.22577684037393753,2.595377063192453,2.120004932526291,0
1259,0.9314176689864466,0.40455024173924725,-0.9636009838969378,0.44928128913698806,1.206649792563124,3.4550482982685566,-0.8011956566703804,-0.017388733231277653,-0.9377762386608685,-0.7232068838509071,-2.018497093469365,-1.6897221171868484,-1.3132693571593264,-0.10898614492080916,4.279209316006002,-0.9925746133580018,0.5626353355776448,-1.660651943750156,1.3602197455078393,-0.3470352288724135,0
1529,-5.681052330689205,0.33430753034066696,0.1975312460410903,-0.29811696252696324,-1.786591454734483,-1.839761922941617,-0.16808477572041713,2.3181444800307864,-2.3431064419819947,1.0947674221924517,0.9819815397275148,0.5401159862660913,-0.11811794933221652,-1.4704519533879636,-1.8439266369688583,1.033152533652724,2.270596806907037,-1.1029660552663825,-1.2631239485325643,-1.916488464603177,1
1742,-6.5543207047276555,3.679318127469533,-0.03142619256299714,-3.345800004448746,-2.18188599923681,0.03888128041634985,-0.03178014764600046,-1.3082541904825857,0.07720354264587377,1.4031097816145863,-5.617210459236503,0.9538185270000392,0.6285108493625419,-1.0743636393750884,4.616691401603948,1.5165004616624966,2.9753605877537224,-3.2737809393112953,-2.033798362897978,-2.4519608409485802,0
